Date,M2_Baseline_Anomaly,M2_Baseline_Score,M2_IF_Score,M2_IF_Training_Percentile
2023-01-24,NORMAL,0.3205142541301595,0.3790307189575858,0.5811447811447812
2023-01-25,NORMAL,0.2270161535936834,0.38137159088596423,0.6060606060606061
2023-01-26,NORMAL,0.2505393194308066,0.37911062522027034,0.5831649831649832
2023-01-27,NORMAL,0.2144115603747372,0.378974045622391,0.5797979797979798
2023-01-30,NORMAL,0.24998649872116416,0.3834314713600801,0.6242424242424243
2023-01-31,NORMAL,0.2913468036072588,0.38066353530637714,0.602020202020202
2023-02-01,NORMAL,0.2941357548009734,0.37858221823901944,0.5750841750841751
2023-02-02,NORMAL,0.33570760269141814,0.37920819666995,0.5851851851851851
2023-02-03,NORMAL,0.44904185269335084,0.38671253987716875,0.6471380471380471
2023-02-06,NORMAL,0.387192132205546,0.383618810092268,0.6269360269360269
2023-02-07,NORMAL,0.3235789457823322,0.38200394579216024,0.6114478114478115
2023-02-08,NORMAL,0.2955591082707465,0.3842730519240701,0.6303030303030303
2023-02-09,NORMAL,0.26604193946327787,0.38437721716210516,0.630976430976431
2023-02-10,NORMAL,0.123802791710204,0.3888517198612814,0.6646464646464646
2023-02-13,NORMAL,0.1195194674057771,0.3898556819492255,0.6693602693602694
2023-02-14,NORMAL,0.15520598128139745,0.3894252123485768,0.6673400673400673
2023-02-15,NORMAL,0.2286891958891421,0.38918466195399903,0.6666666666666666
2023-02-16,NORMAL,0.23808496069011936,0.3860269152697876,0.6424242424242425
2023-02-17,NORMAL,0.3068931281168741,0.39530072425388374,0.705050505050505
2023-02-20,NORMAL,0.2933847923018151,0.38628364317664915,0.6437710437710438
2023-02-21,NORMAL,0.26148835276868343,0.38522033616984963,0.635016835016835
2023-02-22,NORMAL,0.22731232045361485,0.38614784967625193,0.6430976430976431
2023-02-23,NORMAL,0.2060759882502452,0.38722249146505044,0.6505050505050505
2023-02-24,NORMAL,0.0890904255028655,0.39333252608823294,0.6922558922558922
2023-02-27,NORMAL,0.12111719713477455,0.3928691795388179,0.6915824915824916
2023-02-28,NORMAL,0.18547810990666205,0.393342632786798,0.6922558922558922
2023-03-01,NORMAL,0.15353237866711356,0.3919954781563966,0.6848484848484848
2023-03-02,NORMAL,0.16267850208560003,0.3931622059075833,0.6922558922558922
2023-03-03,NORMAL,0.14225625555111904,0.3894196157520476,0.6673400673400673
2023-03-06,NORMAL,0.121790531603065,0.3905148396252576,0.6747474747474748
2023-03-07,NORMAL,0.9926669305060324,0.4340129351998141,0.8249158249158249
2023-03-08,NORMAL,0.5308385263025189,0.4056849195136233,0.7589225589225589
2023-03-09,NORMAL,0.4118223174903152,0.39940182745684394,0.7306397306397306
2023-03-10,NORMAL,0.28989052202649507,0.3887677438266702,0.6632996632996633
2023-03-13,NORMAL,0.3003468571617483,0.3871455248550678,0.6498316498316499
2023-03-14,NORMAL,0.2507117965750298,0.3852011310383401,0.635016835016835
2023-03-15,NORMAL,0.3483988822775041,0.3972169308032249,0.7144781144781145
2023-03-16,NORMAL,0.21518595498461215,0.3849428991845016,0.6343434343434343
2023-03-17,NORMAL,0.22859161082190266,0.38888123594007196,0.6646464646464646
2023-03-20,NORMAL,0.5381394423022345,0.4092608524076041,0.769023569023569
2023-03-21,NORMAL,0.3921057477949546,0.3990801802111356,0.7299663299663299
2023-03-22,NORMAL,0.4080265791313576,0.3964038941530809,0.7124579124579125
2023-03-23,NORMAL,0.5227273172346224,0.4083699473180784,0.7643097643097643
2023-03-24,NORMAL,0.6715325633434257,0.41945818508136046,0.797979797979798
2023-03-27,NORMAL,0.558959713063932,0.402574298690802,0.7447811447811448
2023-03-28,NORMAL,0.5648773024034297,0.39793061294522025,0.7205387205387206
2023-03-29,NORMAL,0.588259106435744,0.38961896571564053,0.6686868686868687
2023-03-30,NORMAL,0.5156795042546265,0.40373169408109283,0.7494949494949495
2023-03-31,NORMAL,0.44732641043941573,0.3866915395162593,0.6471380471380471
2023-04-03,NORMAL,0.5243691720484516,0.38891182172221644,0.6646464646464646
2023-04-04,NORMAL,0.6189649426547168,0.4090290802205092,0.7676767676767676
2023-04-05,NORMAL,0.5658710641435972,0.3914150381353946,0.6801346801346801
2023-04-06,NORMAL,0.5284499170309639,0.38926577289439773,0.6666666666666666
2023-04-07,NORMAL,0.7164968459005284,0.4092027776981138,0.769023569023569
2023-04-10,NORMAL,0.738380900350236,0.4029588967733411,0.7454545454545455
2023-04-11,NORMAL,0.6021858013767416,0.39188809105987005,0.6841750841750842
2023-04-12,NORMAL,0.6316420776495734,0.3961824453779246,0.7124579124579125
2023-04-13,NORMAL,0.642756487841406,0.39323906140187487,0.6922558922558922
2023-04-14,NORMAL,0.338695025820916,0.3896366706389135,0.6686868686868687
2023-04-17,NORMAL,0.4457353166583421,0.3997725643925275,0.7306397306397306
2023-04-18,NORMAL,0.6277959780539887,0.4002289790744864,0.731986531986532
2023-04-19,NORMAL,0.6748203633076376,0.39553569296585206,0.7077441077441078
2023-04-20,NORMAL,0.7855866624392587,0.4088163213978088,0.7676767676767676
2023-04-21,NORMAL,0.7250901174049019,0.3939231157739313,0.6983164983164983
2023-04-24,NORMAL,0.33542435567894624,0.3901819623402954,0.6713804713804714
2023-04-25,NORMAL,0.5167357308777837,0.39122344607189197,0.6774410774410774
2023-04-26,NORMAL,0.6170159067353967,0.4063439431439385,0.7609427609427609
2023-04-27,NORMAL,0.6050509668003808,0.39129110466363337,0.6781144781144781
2023-04-28,NORMAL,0.6039883208112256,0.3897577227187165,0.6686868686868687
2023-05-01,NORMAL,0.6734441870278856,0.40203581022394,0.7414141414141414
2023-05-02,NORMAL,0.6584009405727538,0.39573839217974033,0.7084175084175084
2023-05-03,NORMAL,0.5178180535105299,0.3881273344165725,0.6606060606060606
2023-05-04,NORMAL,0.5065843743447888,0.3889328119510276,0.6653198653198653
2023-05-05,NORMAL,0.5510240201040127,0.3939672982084551,0.6983164983164983
2023-05-08,NORMAL,0.5626870056319938,0.40568663231389523,0.7589225589225589
2023-05-09,NORMAL,0.5117369658450962,0.38635129387273165,0.6444444444444445
2023-05-10,NORMAL,0.603218905226256,0.3980837608339293,0.7205387205387206
2023-05-11,NORMAL,0.6422752079374997,0.3941408745555634,0.6989898989898989
2023-05-12,NORMAL,0.6611666328404159,0.3992162955683242,0.7299663299663299
2023-05-15,ANOMALOUS,1.310801018272307,0.47087954626757916,0.8828282828282829
2023-05-16,ANOMALOUS,1.0024098048121572,0.42561248998727225,0.8161616161616162
2023-05-17,NORMAL,0.9848386494995064,0.4084042091511037,0.7643097643097643
2023-05-18,NORMAL,0.737529011184299,0.3952643878656242,0.705050505050505
2023-05-19,NORMAL,0.7820306324294227,0.3951863843174587,0.7037037037037037
2023-05-22,NORMAL,0.5581075748581416,0.38436334654783194,0.630976430976431
2023-05-23,NORMAL,0.272663234092194,0.38153076311900674,0.6074074074074074
2023-05-24,NORMAL,0.3283579347656671,0.3857668328460031,0.6404040404040404
2023-05-25,NORMAL,0.32477095724225996,0.3839005987077075,0.6282828282828283
2023-05-26,NORMAL,0.3275960192243108,0.38487797414301306,0.632996632996633
2023-05-29,ANOMALOUS,1.0248321660743738,0.4443406738757238,0.8424242424242424
2023-05-30,ANOMALOUS,2.8983855414582056,0.535605027888125,0.9454545454545454
2023-05-31,ANOMALOUS,1.2588793749799865,0.461950631134918,0.8713804713804714
2023-06-01,ANOMALOUS,1.289101380588883,0.43690983645752207,0.8316498316498316
2023-06-02,ANOMALOUS,1.1320580462892509,0.42489653484248374,0.8134680134680135
2023-06-05,ANOMALOUS,1.0056656596525397,0.44134802013811414,0.8397306397306398
2023-06-06,NORMAL,0.751105977660897,0.4282340372270195,0.8181818181818182
2023-06-07,ANOMALOUS,3.098041520080465,0.6616666070485934,0.9872053872053872
2023-06-08,ANOMALOUS,1.5347541541227745,0.5654702564539843,0.960942760942761
2023-06-09,ANOMALOUS,1.5077516451000312,0.5623195258856912,0.9602693602693603
2023-06-12,ANOMALOUS,1.5215927420599784,0.5635228542574464,0.9602693602693603
2023-06-13,ANOMALOUS,1.5822814829678482,0.5571173220801482,0.9582491582491582
2023-06-14,NORMAL,0.36729607683939747,0.4285918850959124,0.8188552188552188
2023-06-15,NORMAL,0.28695222433005513,0.4270193852841265,0.8175084175084175
2023-06-16,NORMAL,0.23285841303529775,0.43100542509994283,0.8222222222222222
2023-06-19,NORMAL,0.15035066917721418,0.43679506943338114,0.8316498316498316
2023-06-20,NORMAL,0.1334097336658819,0.4349468141942681,0.826936026936027
2023-06-21,NORMAL,0.11923854046678875,0.43282743859902656,0.8242424242424242
2023-06-22,ANOMALOUS,1.3879930748862774,0.5535995454201071,0.9582491582491582
2023-06-23,NORMAL,0.9544632112522825,0.5004832384851231,0.9272727272727272
2023-06-26,NORMAL,0.8881454866069192,0.5289484593526075,0.9420875420875421
2023-06-27,NORMAL,0.8604049249618237,0.5150480233940261,0.9346801346801347
2023-06-28,NORMAL,0.8449705016896001,0.5142746977534687,0.9346801346801347
2023-06-29,NORMAL,0.43587858107682664,0.46570610015240826,0.8781144781144781
2023-06-30,NORMAL,0.4735804747609442,0.4610883399544005,0.87003367003367
2023-07-03,NORMAL,0.12277478205329236,0.459172027487951,0.8673400673400673
2023-07-04,NORMAL,0.11258051585024766,0.4560555238914118,0.8626262626262626
2023-07-05,NORMAL,0.13006054497169944,0.4389143503854732,0.8336700336700337
2023-07-06,NORMAL,0.12847843020441224,0.4350691613657052,0.826936026936027
2023-07-07,NORMAL,0.13661998485876248,0.44362926556703997,0.8424242424242424
2023-07-10,NORMAL,0.090250281312046,0.4356126099868975,0.828956228956229
2023-07-11,NORMAL,0.08932559708960287,0.4316972500343108,0.8235690235690236
2023-07-12,NORMAL,0.07027438157805455,0.4344573321119218,0.8255892255892255
2023-07-13,NORMAL,0.16319895602368373,0.427236692362824,0.8175084175084175
2023-07-14,NORMAL,0.10394668628998205,0.4155798528073587,0.7925925925925926
2023-07-17,NORMAL,0.187366269478245,0.4113513457833337,0.7764309764309765
2023-07-18,NORMAL,0.5645660705669575,0.4378615934277757,0.8323232323232324
2023-07-19,NORMAL,0.4145243585992762,0.41524668730819253,0.7905723905723906
2023-07-20,NORMAL,0.39903765815098,0.3966751649661741,0.7138047138047138
2023-07-21,NORMAL,0.39938294734661667,0.39688861271953485,0.7144781144781145
2023-07-24,NORMAL,0.4147692013880579,0.3938982175752399,0.696969696969697
2023-07-25,NORMAL,0.1840253399366306,0.39074557759947565,0.6747474747474748
2023-07-26,NORMAL,0.15537977935565214,0.38684788938398534,0.6478114478114478
2023-07-27,NORMAL,0.15011399066032655,0.38382152665716435,0.6276094276094276
2023-07-28,NORMAL,0.10975375261068353,0.4077114911682466,0.762962962962963
2023-07-31,NORMAL,0.04024229871271995,0.39474884141855854,0.7016835016835017
2023-08-01,NORMAL,0.07071772712770315,0.3909518976952288,0.6747474747474748
2023-08-02,NORMAL,0.07764134460090265,0.38979490951222234,0.6686868686868687
2023-08-03,NORMAL,0.039602344992787995,0.3856334676580929,0.6383838383838384
2023-08-04,NORMAL,0.1382535892926846,0.38502070551871304,0.6343434343434343
2023-08-07,NORMAL,0.0488849913522377,0.3793461766071299,0.5865319865319866
2023-08-08,NORMAL,0.0490363206692182,0.3780810002751446,0.569023569023569
2023-08-09,NORMAL,0.05972669473354195,0.378401095413761,0.5723905723905723
2023-08-10,NORMAL,0.057893692324897425,0.37926652471810984,0.5851851851851851
2023-08-11,NORMAL,0.1337592069486362,0.3842436939370313,0.6303030303030303
2023-08-14,NORMAL,0.0431108012490075,0.3791076306936921,0.5831649831649832
2023-08-15,NORMAL,0.04224461089396575,0.3802968159897704,0.5973063973063973
2023-08-16,NORMAL,0.0435463809613504,0.37919199709912615,0.5851851851851851
2023-08-17,NORMAL,0.10132018331339622,0.3792885207474963,0.5858585858585859
2023-08-18,NORMAL,0.12046641785608793,0.38764766009130625,0.6545454545454545
2023-08-21,NORMAL,0.5700843793474948,0.4077439123695752,0.762962962962963
2023-08-22,NORMAL,0.18501677675199713,0.38778284970793014,0.6565656565656566
2023-08-23,NORMAL,0.04091072030273875,0.3837655668181817,0.6269360269360269
2023-08-24,ANOMALOUS,12.16580386969299,0.572231200077902,0.9636363636363636
2023-08-25,NORMAL,0.9559874463674461,0.5061260044973773,0.9306397306397306
2023-08-28,NORMAL,0.952320499185998,0.4548570183007114,0.8606060606060606
2023-08-29,NORMAL,0.957701668413174,0.4573988199188271,0.8653198653198653
2023-08-30,ANOMALOUS,1.2544716094077724,0.4687318835781685,0.8821548821548821
2023-08-31,NORMAL,0.67401514566392,0.3908745146937273,0.6747474747474748
2023-09-01,NORMAL,0.14348906375804185,0.3691850581223991,0.45656565656565656
2023-09-04,NORMAL,0.215967310670004,0.37519038586660325,0.5373737373737374
2023-09-05,NORMAL,0.17933525320622398,0.37203277695347037,0.49562289562289563
2023-09-06,NORMAL,0.089373393209826,0.38357445967625925,0.6255892255892256
2023-09-07,NORMAL,0.08878492642326198,0.38281953903121957,0.6195286195286195
2023-09-08,NORMAL,0.106512488368584,0.3847376872952292,0.6323232323232323
2023-09-11,NORMAL,0.079810807928116,0.3881503819601499,0.6606060606060606
2023-09-12,NORMAL,0.05502164454398999,0.3835303224961075,0.6249158249158249
2023-09-13,NORMAL,0.089244791569625,0.38001080237869983,0.5932659932659933
2023-09-14,NORMAL,0.098862420143218,0.3736961388316622,0.5171717171717172
2023-09-15,NORMAL,0.10702739680682799,0.3744623600521129,0.5306397306397307
2023-09-18,NORMAL,0.10489420470552799,0.37227347776954894,0.4962962962962963
2023-09-19,NORMAL,0.128874226258126,0.3748476580999508,0.534006734006734
2023-09-20,NORMAL,0.04678310953206,0.38486744055643884,0.632996632996633
2023-09-21,NORMAL,0.141305587124344,0.35621226927318084,0.2053872053872054
2023-09-22,NORMAL,0.1352615459944635,0.3604435211191798,0.29225589225589227
2023-09-25,NORMAL,0.13704769643952605,0.3603898486215842,0.2909090909090909
2023-09-26,NORMAL,0.130786743314462,0.35957749799456346,0.2734006734006734
2023-09-27,ANOMALOUS,1.8078152477509297,0.43272341718312024,0.8242424242424242
2023-09-28,ANOMALOUS,1.1003435616891661,0.4130660431661032,0.7811447811447811
2023-09-29,NORMAL,0.5457176246512068,0.35372277543709274,0.16296296296296298
2023-10-02,NORMAL,0.5456553464328338,0.35268048493481624,0.14074074074074075
2023-10-03,NORMAL,0.547010149498998,0.3520180235185888,0.12727272727272726
2023-10-04,NORMAL,0.33666425371825764,0.35044488804084933,0.09562289562289562
2023-10-05,NORMAL,0.06860888104033415,0.3616043264758603,0.3178451178451178
2023-10-06,NORMAL,0.06907635895111885,0.36089768428755675,0.2996632996632997
2023-10-09,NORMAL,0.11227741281748765,0.3612367198140512,0.3090909090909091
2023-10-10,NORMAL,0.0772279533306514,0.3595446996441782,0.2734006734006734
2023-10-11,NORMAL,0.18078238247044748,0.3562491597658638,0.2053872053872054
2023-10-12,NORMAL,0.11553482834910765,0.35212130647320566,0.1292929292929293
2023-10-13,NORMAL,0.11497523397689215,0.3522854755580772,0.13400673400673402
2023-10-16,NORMAL,0.1118232780627677,0.3547607792554057,0.1797979797979798
2023-10-17,NORMAL,0.1226828712990044,0.3537694314258519,0.16430976430976432
2023-10-18,NORMAL,0.0606527394790931,0.36145765370909844,0.3138047138047138
2023-10-19,NORMAL,0.08230932885635985,0.35796429336765395,0.24175084175084174
2023-10-20,NORMAL,0.15436571663235965,0.3539055763006411,0.16700336700336701
2023-10-23,NORMAL,0.1534944244299763,0.3552271687286335,0.18653198653198652
2023-10-24,NORMAL,0.12407151556840035,0.35095273575364516,0.10168350168350168
2023-10-25,NORMAL,0.1240921622751953,0.35250413210130305,0.13804713804713806
2023-10-26,NORMAL,0.12542539655127785,0.3580308034963873,0.24444444444444444
2023-10-27,NORMAL,0.09322344384317845,0.36285136490857445,0.34949494949494947
2023-10-30,NORMAL,0.21746761544685686,0.3760640913449538,0.5461279461279461
2023-10-31,NORMAL,0.07249570701641357,0.3704630141014753,0.4734006734006734
2023-11-01,NORMAL,0.07879455242892115,0.37050409366014014,0.4740740740740741
2023-11-02,NORMAL,0.2648688806330683,0.3727121481862491,0.5043771043771044
2023-11-03,NORMAL,0.09430962174656042,0.3686735467726355,0.4511784511784512
2023-11-06,NORMAL,0.08975016878340135,0.3708157869146059,0.4767676767676768
2023-11-07,NORMAL,0.09595308268682533,0.3711128288779574,0.4794612794612795
2023-11-08,NORMAL,0.4893993893014966,0.38605162514333935,0.6424242424242425
2023-11-09,NORMAL,0.1314038237569316,0.3620828581505436,0.3333333333333333
2023-11-10,NORMAL,0.2703662840963429,0.3699741784681632,0.468013468013468
2023-11-13,NORMAL,0.1000872419661868,0.36036474409111185,0.29023569023569024
2023-11-14,NORMAL,0.0969883722053236,0.36156896221274687,0.31717171717171716
2023-11-15,NORMAL,0.09110714302362595,0.37229131475190247,0.49764309764309766
2023-11-16,NORMAL,0.3939646930849765,0.37616806231777,0.5468013468013468
2023-11-17,NORMAL,0.17761686052242195,0.36438445142995135,0.37777777777777777
2023-11-20,NORMAL,0.20513819019652724,0.36870184579038545,0.45185185185185184
2023-11-21,NORMAL,0.20454070263998705,0.36539952875058096,0.40134680134680134
2023-11-22,NORMAL,0.2845652990386391,0.3703518498690106,0.47205387205387206
2023-11-23,NORMAL,0.4710155235086012,0.3847264799698439,0.6323232323232323
2023-11-24,NORMAL,0.23179029257154204,0.363188443130672,0.3548821548821549
2023-11-27,NORMAL,0.2142959805900844,0.36397390523840434,0.37306397306397304
2023-11-28,NORMAL,0.23774604167168426,0.3667100980460542,0.4303030303030303
2023-11-29,NORMAL,0.16808672854539686,0.36643722959685754,0.4222222222222222
2023-11-30,NORMAL,0.61383827810654,0.3922526396920393,0.6875420875420876
2023-12-01,NORMAL,0.2280971861624354,0.3616629516526227,0.32255892255892255
2023-12-04,NORMAL,0.1992074705888243,0.3616493563025237,0.3218855218855219
2023-12-05,NORMAL,0.3572978160647294,0.3734081056328367,0.5117845117845118
2023-12-06,NORMAL,0.22603891198040116,0.3635653488966946,0.3622895622895623
2023-12-07,NORMAL,0.14170703612491614,0.3689254863618034,0.45454545454545453
2023-12-08,NORMAL,0.2876263903416915,0.3727353622709319,0.5050505050505051
2023-12-11,NORMAL,0.20308643040594485,0.3637550873025313,0.36767676767676766
2023-12-12,NORMAL,0.18754282050595833,0.36926916104057833,0.4572390572390572
2023-12-13,NORMAL,0.3191295270598933,0.3725479434133251,0.5016835016835017
2023-12-14,NORMAL,0.20966754621477465,0.3654135574605183,0.402020202020202
2023-12-15,NORMAL,0.1119523329740107,0.3712885665990003,0.48148148148148145
2023-12-18,NORMAL,0.4662363723269192,0.37603052044029145,0.5461279461279461
2023-12-19,NORMAL,0.24411604354662225,0.3635738304798937,0.362962962962963
2023-12-20,NORMAL,0.24389389361124444,0.36986425328725653,0.46734006734006733
2023-12-21,NORMAL,0.3059072893416357,0.3783611085700187,0.5723905723905723
2023-12-22,NORMAL,0.329101032794585,0.3878040647121696,0.6565656565656566
2023-12-25,NORMAL,0.5757262404170884,0.40873044517855184,0.7676767676767676
2023-12-26,NORMAL,0.7607543495639076,0.42112785712893785,0.8047138047138047
2023-12-27,NORMAL,0.8567220705916262,0.40830844171514996,0.7643097643097643
2023-12-28,NORMAL,0.836480725486809,0.39479578152516975,0.7023569023569024
2023-12-29,NORMAL,0.8907738892277582,0.41492940785616517,0.7878787878787878
2024-01-01,NORMAL,0.8715365338402548,0.3993512424529294,0.7243553008595989
2024-01-02,NORMAL,0.9921341566875055,0.42593814712485395,0.8171919770773639
2024-01-03,ANOMALOUS,1.0304604741288204,0.39233886338537366,0.6825214899713467
2024-01-04,ANOMALOUS,1.1009684499192312,0.404327819183174,0.7530085959885386
2024-01-05,ANOMALOUS,1.0335021106599829,0.3950188031342507,0.7002865329512894
2024-01-08,NORMAL,0.8795209406607899,0.3834898962380661,0.6229226361031519
2024-01-09,NORMAL,0.3712415486587095,0.36057530569663365,0.2710601719197708
2024-01-10,NORMAL,0.3715915835068372,0.3599095986455725,0.25730659025787966
2024-01-11,NORMAL,0.23095831224085894,0.36282886153662497,0.32034383954154727
2024-01-12,NORMAL,0.2850370564072455,0.36638868367751437,0.3982808022922636
2024-01-15,NORMAL,0.43556868083130024,0.3695517790285669,0.46418338108882523
2024-01-16,NORMAL,0.43577886199406446,0.36057864177894494,0.27163323782234955
2024-01-17,NORMAL,0.43660667166590733,0.36055041342137717,0.2693409742120344
2024-01-18,NORMAL,0.454036137979489,0.3613948387127334,0.2871060171919771
2024-01-19,NORMAL,0.3212097917310463,0.3606643430342841,0.2722063037249284
2024-01-22,NORMAL,0.255652415249976,0.36174810191067813,0.2934097421203438
2024-01-23,NORMAL,0.4214837605780652,0.37347421953620746,0.5157593123209169
2024-01-24,NORMAL,0.42028270177112054,0.3606042291695603,0.2722063037249284
2024-01-25,NORMAL,0.41841556864127266,0.35997705877025576,0.25845272206303727
2024-01-26,NORMAL,0.7200451160517906,0.4080861452855917,0.766189111747851
2024-01-29,ANOMALOUS,1.148964385108278,0.4328154469062428,0.8275071633237823
2024-01-30,ANOMALOUS,1.1236270160968274,0.3971815973563171,0.7117478510028653
2024-01-31,ANOMALOUS,1.1413241498965636,0.40014181616198996,0.7283667621776504
2024-02-01,ANOMALOUS,1.1432390113980064,0.40035704555613777,0.7289398280802293
2024-02-02,NORMAL,0.9258895947424954,0.3995618370924193,0.7260744985673352
2024-02-05,NORMAL,0.5588636000607186,0.3610943018642917,0.28137535816618914
2024-02-06,NORMAL,0.5607836079993399,0.3607057371905514,0.27277936962750715
2024-02-07,NORMAL,0.5317120053009335,0.35887131031658315,0.230945558739255
2024-02-08,NORMAL,0.5065076190558632,0.3578752648356705,0.20859598853868194
2024-02-09,NORMAL,0.28187385555968164,0.35666300225143394,0.1839541547277937
2024-02-12,NORMAL,0.26396168072290577,0.3533942525162226,0.10773638968481375
2024-02-13,NORMAL,0.27815481686086374,0.35437859179596926,0.1318051575931232
2024-02-14,NORMAL,0.2800328752567066,0.35126626719751214,0.07277936962750717
2024-02-15,NORMAL,0.32316674346141677,0.35388441847923485,0.12034383954154727
2024-02-16,NORMAL,0.3993689609338155,0.3595281675586914,0.2492836676217765
2024-02-19,NORMAL,0.41315802807676766,0.35244900310580896,0.09570200573065903
2024-02-20,NORMAL,0.4123402494735975,0.35456588103228465,0.135243553008596
2024-02-21,NORMAL,0.44525998685993806,0.3592632433906686,0.24183381088825215
2024-02-22,NORMAL,0.4474024711413484,0.35832101212825657,0.2177650429799427
2024-02-23,NORMAL,0.36392187943469634,0.35321852104319373,0.10659025787965616
2024-02-26,NORMAL,0.3179748162892319,0.3557555794172374,0.1650429799426934
2024-02-27,NORMAL,0.3070097552556251,0.35463395499129047,0.13753581661891118
2024-02-28,NORMAL,0.24312482218207235,0.3576457549177129,0.202865329512894
2024-02-29,NORMAL,0.08054369916511896,0.36543583327990453,0.37707736389684815
2024-03-01,NORMAL,0.4518970722120651,0.3746526195396037,0.5329512893982808
2024-03-04,NORMAL,0.9542041078299572,0.41093962888443597,0.7724928366762178
2024-03-05,NORMAL,0.5716771401311165,0.37189571123551135,0.49340974212034383
2024-03-06,NORMAL,0.6033285320812497,0.3954449136135662,0.7031518624641834
2024-03-07,NORMAL,0.5762856897322536,0.3759717634931489,0.5461318051575931
2024-03-08,NORMAL,0.5776710501653002,0.3776259836171104,0.5707736389684813
2024-03-11,NORMAL,0.4297520354007329,0.37243135123212684,0.4997134670487106
2024-03-12,NORMAL,0.3905879269084561,0.3694401339965607,0.4607449856733524
2024-03-13,NORMAL,0.3561206687135145,0.3728818660884928,0.5048710601719197
2024-03-14,NORMAL,0.3642953815090829,0.36589525195185685,0.3839541547277937
2024-03-15,NORMAL,0.39367309264499495,0.36832547855142933,0.44068767908309453
2024-03-18,NORMAL,0.4853032748290692,0.3783668910642749,0.5787965616045845
2024-03-19,NORMAL,0.4880157487143172,0.36901076431888197,0.45272206303724927
2024-03-20,NORMAL,0.4213294078681603,0.36673384999783076,0.4034383954154728
2024-03-21,ANOMALOUS,1.679865315483454,0.47533933656712707,0.8934097421203439
2024-03-22,ANOMALOUS,1.0983889729979235,0.4139380597720347,0.783381088825215
2024-03-25,ANOMALOUS,1.0894546932995361,0.41025430183328027,0.7702005730659026
2024-03-26,ANOMALOUS,1.1074526470161885,0.40384496462255765,0.7518624641833811
2024-03-27,ANOMALOUS,1.172886525832452,0.41044633775869716,0.7713467048710602
2024-03-28,NORMAL,0.4654430702996177,0.3621177666813377,0.30429799426934095
2024-03-29,NORMAL,0.28461005992071015,0.36419797091462836,0.3518624641833811
2024-04-01,NORMAL,0.7311223869086171,0.3919568505760102,0.6813753581661891
2024-04-02,NORMAL,0.8073822561410201,0.3894688846070619,0.6636103151862465
2024-04-03,NORMAL,0.6828385952169894,0.3788289253801841,0.5833810888252149
2024-04-04,NORMAL,0.5846499246380713,0.3800502822807202,0.5908309455587393
2024-04-05,NORMAL,0.6613914998829968,0.38369490455123,0.6234957020057307
2024-04-08,NORMAL,0.5272573368360424,0.36080437161611667,0.27621776504297996
2024-04-09,NORMAL,0.6345721533832248,0.37757077605156086,0.5696275071633238
2024-04-10,NORMAL,0.5565888637447632,0.3604550466196168,0.2681948424068768
2024-04-11,NORMAL,0.4906376937514902,0.3614464308949208,0.2882521489971347
2024-04-12,NORMAL,0.4755237474343418,0.35925351712444425,0.24183381088825215
2024-04-15,NORMAL,0.4398066207422081,0.3575289276523856,0.1994269340974212
2024-04-16,NORMAL,0.1516640546985149,0.35497124098083865,0.14269340974212033
2024-04-17,NORMAL,0.2899613157359693,0.35250962715863454,0.09684813753581661
2024-04-18,NORMAL,0.3185539675555415,0.3510412889091743,0.06991404011461318
2024-04-19,NORMAL,0.3094825845056074,0.34658767924597844,0.02177650429799427
2024-04-22,NORMAL,0.31999493541630114,0.34619777799893137,0.018911174785100286
2024-04-23,NORMAL,0.31438966800528806,0.34694420696824607,0.022922636103151862
2024-04-24,NORMAL,0.20200081756786176,0.3523122276975693,0.09340974212034384
2024-04-25,NORMAL,0.1354533745858638,0.358261576339852,0.2171919770773639
2024-04-26,NORMAL,0.2188188524184604,0.3648550376777214,0.3650429799426934
2024-04-29,NORMAL,0.2097068714269458,0.35924600830550935,0.24183381088825215
2024-04-30,NORMAL,0.2095684193308995,0.37068517812908286,0.47679083094555874
2024-05-01,NORMAL,0.35959690537386046,0.35998697250397427,0.25902578796561604
2024-05-02,NORMAL,0.49184590697602476,0.3792736832380356,0.5845272206303725
2024-05-03,NORMAL,0.41657156152454317,0.35929210566878017,0.24297994269340975
2024-05-06,NORMAL,0.44030515576366835,0.3721145776213606,0.49684813753581664
2024-05-07,NORMAL,0.4538729377223415,0.36108792356712643,0.2808022922636103
2024-05-08,NORMAL,0.3017704215452809,0.3651406995539822,0.36962750716332377
2024-05-09,NORMAL,0.2234406720623229,0.36439153658794976,0.35702005730659025
2024-05-10,NORMAL,0.2251605517845686,0.3679903575290389,0.4343839541547278
2024-05-13,NORMAL,0.3375933652586322,0.36855936089042174,0.44412607449856734
2024-05-14,NORMAL,0.20741803936917755,0.3593465976944032,0.24641833810888253
2024-05-15,NORMAL,0.3881682828916415,0.37439532745514553,0.5283667621776504
2024-05-16,NORMAL,0.5146176949716073,0.37554185221067193,0.5415472779369628
2024-05-17,NORMAL,0.4597744053369024,0.36480770706893967,0.36217765042979944
2024-05-20,NORMAL,0.41237826356846274,0.3611852135798167,0.2830945558739255
2024-05-21,NORMAL,0.4144693760336835,0.3659212496220339,0.3839541547277937
2024-05-22,NORMAL,0.3617106349433993,0.36001583902756173,0.25902578796561604
2024-05-23,NORMAL,0.1989510256438736,0.36810767117635956,0.4372492836676218
