Date,USDTRY,Baseline_Anomaly,IF_Anomaly,OCSVM_Anomaly,Baseline_Anomaly_Score,IF_Anomaly_Score,OCSVM_Anomaly_Score,Models_Flagging,Consensus_Class
2022-11-14,18.6007,True,False,False,1.018499614338358,0.3877386784648113,-0.44082366218070845,1,ONE_MODEL
2022-11-15,18.603,True,False,False,1.0253158385856886,0.3799523798499643,-0.4883929129819613,1,ONE_MODEL
2022-11-16,18.5863,False,False,False,0.9626504297973086,0.3786559843834358,-0.8856954014687375,0,NONE
2022-11-17,18.5928,False,False,False,0.5016194417585793,0.3492875796864784,-1.592691684635314,0,NONE
2022-11-18,18.6178,False,False,False,0.3918183517990438,0.3435885809097314,-1.689594382423735,0,NONE
2022-11-21,18.6223,False,False,False,0.2189892566114012,0.3434632940150102,-1.1897776798837043,0,NONE
2022-11-22,18.6108,False,False,False,0.2430462469038835,0.3448878111253684,-1.273998066112453,0,NONE
2022-11-23,18.6169,False,False,False,0.1911340849671184,0.3456544683262135,-1.0183303589018173,0,NONE
2022-11-24,18.6289,False,False,False,0.1950967915584522,0.34458485993345,-1.0085382589512992,0,NONE
2022-11-25,18.6289,False,False,False,0.1296601000256512,0.349959105294619,-0.6378124260214797,0,NONE
2022-11-28,18.627,False,False,False,0.1303381677318732,0.3498700674325714,-0.6282706417923158,0,NONE
2022-11-29,18.6364,False,False,False,0.0878615683390318,0.3543645243762282,-0.3817521656257501,0,NONE
2022-11-30,18.6335,False,False,False,0.1013209478029077,0.3524068162286791,-0.45087529687977224,0,NONE
2022-12-01,18.633,False,False,False,0.0726045820343063,0.3583181536084734,-0.26212486748142005,0,NONE
2022-12-02,18.6307,False,False,False,0.0754898759244677,0.3570227708669711,-0.26847875179656455,0,NONE
2022-12-05,18.6391,False,False,False,0.088242534788181,0.3535680065432076,-0.3458877637445017,0,NONE
2022-12-06,18.6346,False,False,False,0.0850230944256172,0.3586537566721466,-0.22586888239026237,0,NONE
2022-12-07,18.6361,False,False,False,0.0727814639702778,0.3574767765401303,-0.2316518831047354,0,NONE
2022-12-08,18.6428,False,False,False,0.0824433924591995,0.3572963558808276,-0.21195677556968562,0,NONE
2022-12-09,18.6433,False,False,False,0.0963012141701778,0.3587086019121692,-0.09840962327261416,0,NONE
2022-12-12,18.6364,False,False,True,0.20329068497188,0.363237036722321,0.09800447825866421,1,ONE_MODEL
2022-12-13,18.6424,False,False,False,0.1177909683885864,0.3605440427153794,-0.02705406107344821,0,NONE
2022-12-14,18.6223,False,False,True,0.6138573017313085,0.3766740548178383,0.4977195399099692,1,ONE_MODEL
2022-12-15,18.6423,False,False,False,0.4854131976473162,0.3589725216107925,-0.03431355543858494,0,NONE
2022-12-16,18.6564,False,False,False,0.2850710751483469,0.3486189957608975,-0.6555429739224934,0,NONE
2022-12-19,18.65,False,False,False,0.2576625941126371,0.3485387358850361,-0.8247812828508554,0,NONE
2022-12-20,18.6575,False,False,False,0.2623140313562719,0.345473392056886,-0.9130847058067975,0,NONE
2022-12-21,18.6662,False,False,False,0.1787288543388526,0.3517353192012344,-0.4612897154334856,0,NONE
2022-12-22,18.655,False,False,False,0.3807339690517251,0.3598170687896073,-0.1275027466687657,0,NONE
2022-12-23,18.6755,False,False,False,0.5232567050912991,0.360471564348914,-0.00015252692589839967,0,NONE
2022-12-26,18.6626,False,False,False,0.3762299940445152,0.3574785923811368,-0.5060752722332058,0,NONE
2022-12-27,18.6813,False,False,False,0.3973067846157193,0.3485965696238052,-0.5968688196554837,0,NONE
2022-12-28,18.7117,False,False,False,0.628661094707901,0.360315753883737,-0.48826518984802725,0,NONE
