Date,USDTRY,,,Retrun_5D,Retrun_20D,Volatility_5D,Volatility_20D,Volatility_6D,MA_Distance_20D,MA_Distance_50D,MA_Slope_20D,Drawdown_60D
11/29/2023,28.9259,,,,,,,,,,,
11/30/2023,28.8699,,,,,,,,,,,
12/1/2023,28.896,,,,,,,,,,,
12/4/2023,28.9143,,,,,,,,,,,
12/5/2023,28.884,,,,,,,,,,,
12/6/2023,28.9123,,,,,,,,,,,
12/7/2023,28.9199,,,,,,,,,,,
12/8/2023,28.9846,,,,,,,,,,,
12/11/2023,29.0011,,,,,,,,,,,
12/12/2023,28.9958,,,,,,,,,,,
12/13/2023,28.9699,,,,,,,,,,,
12/14/2023,28.9604,,,,,,,,,,,
12/15/2023,28.9791,,,,,,,,,,,
12/18/2023,29.0582,,,,,,,,,,,
12/19/2023,29.0934,,,,,,,,,,,
12/20/2023,29.1302,,,,,,,,,,,
12/21/2023,29.1522,,,,,,,,,,,
12/22/2023,29.2107,,,,,,,,,,,
12/25/2023,29.152,,,,,,,,,,,
12/26/2023,29.2725,,,,,,,,,,,
12/27/2023,29.3874,,,,,,,,,,,
12/28/2023,29.435,,,,,,,,,,,
12/29/2023,29.5711,,,,,,,,,,,
1/1/2024,29.5134,,,,,,,,,,,
1/2/2024,29.7309,,,,,,,,,,,
1/3/2024,29.7691,,,,,,,,,,,
1/4/2024,29.7529,,,,,,,,,,,
1/5/2024,29.8403,,,,,,,,,,,
1/8/2024,29.8705,,,,,,,,,,,
1/9/2024,29.9245,,,,,,,,,,,
1/10/2024,29.9598,,,,,,,,,,,
1/11/2024,29.9971,,,,,,,,,,,
1/12/2024,30.098,,,,,,,,,,,
1/15/2024,30.0779,,,,,,,,,,,
1/16/2024,30.1,,,,,,,,,,,
1/17/2024,30.129,,,,,,,,,,,
1/18/2024,30.1332,,,,,,,,,,,
1/19/2024,30.2005,,,,,,,,,,,
1/22/2024,30.2562,,,,,,,,,,,
1/23/2024,30.2164,,,,,,,,,,,
1/24/2024,30.2349,,,,,,,,,,,
1/25/2024,30.2424,,,,,,,,,,,
1/26/2024,30.0999,,,,,,,,,,,
1/29/2024,30.3456,,,,,,,,,,,
1/30/2024,30.3488,,,,,,,,,,,
1/31/2024,30.3454,,,,,,,,,,,
2/1/2024,30.3329,,,,,,,,,,,
2/2/2024,30.4907,,,,,,,,,,,
2/5/2024,30.5514,,,,,,,,,,,
2/6/2024,30.5517,,,,,,,,,,,
2/7/2024,30.5837,,,,,,,,,,,
2/8/2024,30.5893,,,,,,,,,,,
2/9/2024,30.6745,,,,,,,,,,,
2/12/2024,30.7137,,,,,,,,,,,
2/13/2024,30.7063,,,,,,,,,,,
2/14/2024,30.7433,,,,,,,,,,,
2/15/2024,30.7253,,,,,,,,,,,
2/16/2024,30.839,,,,,,,,,,,
2/19/2024,30.8376,,,,,,,,,,,
2/20/2024,30.9105,,,,,,,,,,,
2/21/2024,31.0042,,,,,,,,,,,
2/22/2024,30.9876,,,,,,,,,,,
2/23/2024,31.0391,,,,,,,,,,,
2/26/2024,31.0937,,,,,,,,,,,
2/27/2024,31.1427,,,,,,,,,,,
2/28/2024,31.2017,,,,,,,,,,,
2/29/2024,31.2335,,,,,,,,,,,
3/1/2024,31.3634,,,,,,,,,,,
3/4/2024,31.5712,,,,,,,,,,,
3/5/2024,31.5876,,,,,,,,,,,
3/6/2024,31.7653,,,,,,,,,,,
3/7/2024,31.8177,,,,,,,,,,,
3/8/2024,31.9088,,,,,,,,,,,
3/11/2024,32.022,,,,,,,,,,,
3/12/2024,32.0589,,,,,,,,,,,
3/13/2024,32.0416,,,,,,,,,,,
3/14/2024,32.1327,,,,,,,,,,,
3/15/2024,32.1271,,,,,,,,,,,
3/18/2024,32.2803,,,,,,,,,,,
3/19/2024,32.3476,,,,,,,,,,,
3/20/2024,32.3779,,,,,,,,,,,
3/21/2024,32.0211,,,,,,,,,,,
3/22/2024,31.9679,,,,,,,,,,,
3/25/2024,32.1128,,,,,,,,,,,
3/26/2024,32.1354,,,,,,,,,,,
3/27/2024,32.256,,,,,,,,,,,
3/28/2024,32.3174,,,,,,,,,,,
3/29/2024,32.3984,,,,,,,,,,,
4/1/2024,32.1785,,,,,,,,,,,
4/2/2024,32.0214,,,,,,,,,,,
4/3/2024,31.9543,,,,,,,,,,,
4/4/2024,31.8958,,,,,,,,,,,
4/5/2024,32.0158,,,,,,,,,,,
4/8/2024,32.0122,,,,,,,,,,,
4/9/2024,32.2378,,,,,,,,,,,
4/10/2024,32.2842,,,,,,,,,,,
4/11/2024,32.2783,,,,,,,,,,,
4/12/2024,32.3565,,,,,,,,,,,
4/15/2024,32.4045,,,,,,,,,,,
4/16/2024,32.4515,,,,,,,,,,,
4/17/2024,32.3808,,,,,,,,,,,
4/18/2024,32.4747,,,,,,,,,,,
4/19/2024,32.5004,,,,,,,,,,,
4/22/2024,32.5131,,,,,,,,,,,
4/23/2024,32.5468,,,,,,,,,,,
4/24/2024,32.54,,,,,,,,,,,
4/25/2024,32.5105,,,,,,,,,,,
4/26/2024,32.4375,,,,,,,,,,,
4/29/2024,32.4363,,,,,,,,,,,
4/30/2024,32.3795,,,,,,,,,,,
5/1/2024,32.4788,,,,,,,,,,,
5/2/2024,32.3591,,,,,,,,,,,
5/3/2024,32.3374,,,,,,,,,,,
5/6/2024,32.2398,,,,,,,,,,,
5/7/2024,32.257,,,,,,,,,,,
5/8/2024,32.2468,,,,,,,,,,,
5/9/2024,32.2398,,,,,,,,,,,
5/10/2024,32.2081,,,,,,,,,,,
5/13/2024,32.2788,,,,,,,,,,,
5/14/2024,32.2618,,,,,,,,,,,
5/15/2024,32.1624,,,,,,,,,,,
5/16/2024,32.2745,,,,,,,,,,,
5/17/2024,32.202,,,,,,,,,,,
5/20/2024,32.184,,,,,,,,,,,
5/21/2024,32.1427,,,,,,,,,,,
5/22/2024,32.1662,,,,,,,,,,,
5/23/2024,32.1791,,,,,,,,,,,
5/24/2024,32.2247,,,,,,,,,,,
5/27/2024,32.1324,,,,,,,,,,,
5/28/2024,32.2213,,,,,,,,,,,
5/29/2024,32.2181,,,,,,,,,,,
5/30/2024,32.1822,,,,,,,,,,,
5/31/2024,32.2329,,,,,,,,,,,
6/3/2024,32.149,,,,,,,,,,,
6/4/2024,32.529,,,,,,,,,,,
6/5/2024,32.2163,,,,,,,,,,,
6/6/2024,32.2076,,,,,,,,,,,
6/7/2024,32.3,,,,,,,,,,,
6/10/2024,32.3566,,,,,,,,,,,
6/11/2024,32.3413,,,,,,,,,,,
6/12/2024,32.3088,,,,,,,,,,,
6/13/2024,32.2852,,,,,,,,,,,
6/14/2024,32.7682,,,,,,,,,,,
6/17/2024,32.793,,,,,,,,,,,
6/18/2024,32.5128,,,,,,,,,,,
6/19/2024,32.5026,,,,,,,,,,,
6/20/2024,32.8109,,,,,,,,,,,
6/21/2024,32.8221,,,,,,,,,,,
6/24/2024,32.8946,,,,,,,,,,,
6/25/2024,32.9356,,,,,,,,,,,
6/26/2024,32.8128,,,,,,,,,,,
6/27/2024,32.8278,,,,,,,,,,,
6/28/2024,32.7525,,,,,,,,,,,
7/1/2024,32.6446,,,,,,,,,,,
7/2/2024,32.517,,,,,,,,,,,
7/3/2024,32.5192,,,,,,,,,,,
7/4/2024,32.5584,,,,,,,,,,,
7/5/2024,32.661,,,,,,,,,,,
7/8/2024,32.6925,,,,,,,,,,,
7/9/2024,32.8481,,,,,,,,,,,
7/10/2024,32.8188,,,,,,,,,,,
7/11/2024,32.8078,,,,,,,,,,,
7/12/2024,33.0372,,,,,,,,,,,
7/15/2024,32.9742,,,,,,,,,,,
7/16/2024,33.0252,,,,,,,,,,,
7/17/2024,33.0562,,,,,,,,,,,
7/18/2024,33.0595,,,,,,,,,,,
7/19/2024,33.0413,,,,,,,,,,,
7/22/2024,32.8963,,,,,,,,,,,
7/23/2024,32.8492,,,,,,,,,,,
7/24/2024,32.8069,,,,,,,,,,,
7/25/2024,32.9827,,,,,,,,,,,
7/26/2024,32.9449,,,,,,,,,,,
7/29/2024,33.0711,,,,,,,,,,,
7/30/2024,33.0577,,,,,,,,,,,
7/31/2024,33.1513,,,,,,,,,,,
8/1/2024,33.0852,,,,,,,,,,,
8/2/2024,33.2012,,,,,,,,,,,
8/5/2024,33.3451,,,,,,,,,,,
8/6/2024,33.5981,,,,,,,,,,,
8/7/2024,33.4399,,,,,,,,,,,
8/8/2024,33.4842,,,,,,,,,,,
8/9/2024,33.491,,,,,,,,,,,
8/12/2024,33.5916,,,,,,,,,,,
8/13/2024,33.5335,,,,,,,,,,,
8/14/2024,33.5803,,,,,,,,,,,
8/15/2024,33.6102,,,,,,,,,,,
8/16/2024,33.6825,,,,,,,,,,,
8/19/2024,33.7433,,,,,,,,,,,
8/20/2024,33.8598,,,,,,,,,,,
8/21/2024,33.8521,,,,,,,,,,,
8/22/2024,33.8864,,,,,,,,,,,
8/23/2024,33.9767,,,,,,,,,,,
8/26/2024,33.9757,,,,,,,,,,,
8/27/2024,33.9985,,,,,,,,,,,
8/28/2024,34.0385,,,,,,,,,,,
8/29/2024,34.0697,,,,,,,,,,,
8/30/2024,34.0669,,,,,,,,,,,
9/2/2024,33.878,,,,,,,,,,,
9/3/2024,33.982,,,,,,,,,,,
9/4/2024,34.0158,,,,,,,,,,,
9/5/2024,33.9376,,,,,,,,,,,
9/6/2024,33.9762,,,,,,,,,,,
9/9/2024,34.0428,,,,,,,,,,,
9/10/2024,34.0306,,,,,,,,,,,
9/11/2024,33.9557,,,,,,,,,,,
9/12/2024,33.8832,,,,,,,,,,,
9/13/2024,33.8935,,,,,,,,,,,
9/16/2024,33.9773,,,,,,,,,,,
9/17/2024,34.0729,,,,,,,,,,,
9/18/2024,34.0617,,,,,,,,,,,
9/19/2024,34.0168,,,,,,,,,,,
9/20/2024,34.0973,,,,,,,,,,,
9/23/2024,34.1205,,,,,,,,,,,
9/24/2024,34.1089,,,,,,,,,,,
9/25/2024,34.1316,,,,,,,,,,,
9/26/2024,34.1374,,,,,,,,,,,
9/27/2024,34.1623,,,,,,,,,,,
9/30/2024,34.1833,,,,,,,,,,,
10/1/2024,34.2059,,,,,,,,,,,
10/2/2024,34.1633,,,,,,,,,,,
10/3/2024,34.1435,,,,,,,,,,,
10/4/2024,34.2398,,,,,,,,,,,
10/7/2024,34.2276,,,,,,,,,,,
10/8/2024,34.2617,,,,,,,,,,,
10/9/2024,34.2158,,,,,,,,,,,
10/10/2024,34.1664,,,,,,,,,,,
10/11/2024,34.2714,,,,,,,,,,,
10/14/2024,34.2605,,,,,,,,,,,
10/15/2024,34.1951,,,,,,,,,,,
10/16/2024,34.1617,,,,,,,,,,,
10/17/2024,34.1203,,,,,,,,,,,
10/18/2024,34.2271,,,,,,,,,,,
10/21/2024,34.218,,,,,,,,,,,
10/22/2024,34.258,,,,,,,,,,,
10/23/2024,34.2763,,,,,,,,,,,
10/24/2024,34.2255,,,,,,,,,,,
10/25/2024,34.2863,,,,,,,,,,,
10/28/2024,34.2911,,,,,,,,,,,
10/29/2024,34.2741,,,,,,,,,,,
10/30/2024,34.253,,,,,,,,,,,
10/31/2024,34.2451,,,,,,,,,,,
11/1/2024,34.3061,,,,,,,,,,,
11/4/2024,34.3406,,,,,,,,,,,
11/5/2024,34.2819,,,,,,,,,,,
11/6/2024,34.1941,,,,,,,,,,,
11/7/2024,34.2225,,,,,,,,,,,
11/8/2024,34.3826,,,,,,,,,,,
11/11/2024,34.3262,,,,,,,,,,,
11/12/2024,34.3604,,,,,,,,,,,
11/13/2024,34.356,,,,,,,,,,,
11/14/2024,34.3324,,,,,,,,,,,
11/15/2024,34.4347,,,,,,,,,,,
11/18/2024,34.5492,,,,,,,,,,,
11/19/2024,34.4818,,,,,,,,,,,
11/20/2024,34.4605,,,,,,,,,,,
11/21/2024,34.4788,,,,,,,,,,,
11/22/2024,34.5424,,,,,,,,,,,
11/25/2024,34.5573,,,,,,,,,,,
11/26/2024,34.6445,,,,,,,,,,,
11/27/2024,34.6373,,,,,,,,,,,
11/28/2024,34.6011,,,,,,,,,,,
11/29/2024,34.6904,,,,,,,,,,,
12/2/2024,34.7145,,,,,,,,,,,
12/3/2024,34.7341,,,,,,,,,,,
12/4/2024,34.7258,,,,,,,,,,,
12/5/2024,34.6852,,,,,,,,,,,
12/6/2024,34.7784,,,,,,,,,,,
12/9/2024,34.8218,,,,,,,,,,,
12/10/2024,34.8404,,,,,,,,,,,
12/11/2024,34.8654,,,,,,,,,,,
12/12/2024,34.8925,,,,,,,,,,,
12/13/2024,34.9466,,,,,,,,,,,
12/16/2024,34.9405,,,,,,,,,,,
12/17/2024,34.9865,,,,,,,,,,,
12/18/2024,35.0379,,,,,,,,,,,
12/19/2024,35.0923,,,,,,,,,,,
12/20/2024,35.1981,,,,,,,,,,,
12/23/2024,35.1932,,,,,,,,,,,
12/24/2024,35.17,,,,,,,,,,,
12/25/2024,35.2215,,,,,,,,,,,
12/26/2024,35.1498,,,,,,,,,,,
12/27/2024,35.1564,,,,,,,,,,,
12/30/2024,35.3234,,,,,,,,,,,
12/31/2024,35.3711,,,,,,,,,,,
1/1/2025,35.3659,,,,,,,,,,,
1/2/2025,35.326,,,,,,,,,,,
1/3/2025,35.3743,,,,,,,,,,,
1/6/2025,35.304,,,,,,,,,,,
1/7/2025,35.3377,,,,,,,,,,,
1/8/2025,35.3389,,,,,,,,,,,
1/9/2025,35.3286,,,,,,,,,,,
1/10/2025,35.4226,,,,,,,,,,,
1/13/2025,35.4877,,,,,,,,,,,
1/14/2025,35.4793,,,,,,,,,,,
1/15/2025,35.4613,,,,,,,,,,,
1/16/2025,35.4275,,,,,,,,,,,
1/17/2025,35.4856,,,,,,,,,,,
1/20/2025,35.5675,,,,,,,,,,,
1/21/2025,35.62,,,,,,,,,,,
1/22/2025,35.6452,,,,,,,,,,,
1/23/2025,35.6339,,,,,,,,,,,
1/24/2025,35.6798,,,,,,,,,,,
1/27/2025,35.7431,,,,,,,,,,,
1/28/2025,35.7352,,,,,,,,,,,
1/29/2025,35.7944,,,,,,,,,,,
1/30/2025,35.7721,,,,,,,,,,,
1/31/2025,35.844,,,,,,,,,,,
2/3/2025,35.9745,,,,,,,,,,,
2/4/2025,35.9325,,,,,,,,,,,
2/5/2025,35.9044,,,,,,,,,,,
2/6/2025,35.8882,,,,,,,,,,,
2/7/2025,35.9677,,,,,,,,,,,
2/10/2025,35.9951,,,,,,,,,,,
2/11/2025,36.0423,,,,,,,,,,,
2/12/2025,36.1027,,,,,,,,,,,
2/13/2025,36.0963,,,,,,,,,,,
2/14/2025,36.2225,,,,,,,,,,,
2/17/2025,36.2417,,,,,,,,,,,
2/18/2025,36.2722,,,,,,,,,,,
2/19/2025,36.2922,,,,,,,,,,,
2/20/2025,36.2991,,,,,,,,,,,
2/21/2025,36.4339,,,,,,,,,,,
2/24/2025,36.434,,,,,,,,,,,
2/25/2025,36.4455,,,,,,,,,,,
2/26/2025,36.4511,,,,,,,,,,,
2/27/2025,36.4292,,,,,,,,,,,
2/28/2025,36.4935,,,,,,,,,,,
3/3/2025,36.438,,,,,,,,,,,
3/4/2025,36.4371,,,,,,,,,,,
3/5/2025,36.4178,,,,,,,,,,,
3/6/2025,36.4023,,,,,,,,,,,
3/7/2025,36.475,,,,,,,,,,,
3/10/2025,36.5508,,,,,,,,,,,
3/11/2025,36.5873,,,,,,,,,,,
3/12/2025,36.5878,,,,,,,,,,,
3/13/2025,36.607,,,,,,,,,,,
3/14/2025,36.6383,,,,,,,,,,,
3/17/2025,36.6454,,,,,,,,,,,
3/18/2025,36.6908,,,,,,,,,,,
3/19/2025,37.808,,,,,,,,,,,
3/20/2025,37.8242,,,,,,,,,,,
3/21/2025,37.839,,,,,,,,,,,
3/24/2025,37.9769,,,,,,,,,,,
3/25/2025,37.979,,,,,,,,,,,
3/26/2025,37.9973,,,,,,,,,,,
3/27/2025,37.9622,,,,,,,,,,,
3/28/2025,37.9821,,,,,,,,,,,
3/31/2025,37.9447,,,,,,,,,,,
4/1/2025,37.9461,,,,,,,,,,,
4/2/2025,37.9435,,,,,,,,,,,
4/3/2025,37.9101,,,,,,,,,,,
4/4/2025,37.9772,,,,,,,,,,,
4/7/2025,37.9771,,,,,,,,,,,
4/8/2025,37.9207,,,,,,,,,,,
4/9/2025,37.9793,,,,,,,,,,,
4/10/2025,37.9132,,,,,,,,,,,
4/11/2025,38.03,,,,,,,,,,,
4/14/2025,38.032,,,,,,,,,,,
4/15/2025,38.0832,,,,,,,,,,,
4/16/2025,38.1278,,,,,,,,,,,
4/17/2025,37.9702,,,,,,,,,,,
4/18/2025,38.1008,,,,,,,,,,,
4/21/2025,38.212,,,,,,,,,,,
4/22/2025,38.2629,,,,,,,,,,,
4/23/2025,38.3008,,,,,,,,,,,
4/24/2025,38.3395,,,,,,,,,,,
4/25/2025,38.4149,,,,,,,,,,,
4/28/2025,38.4339,,,,,,,,,,,
4/29/2025,38.4866,,,,,,,,,,,
4/30/2025,38.4903,,,,,,,,,,,
5/1/2025,38.4421,,,,,,,,,,,
5/2/2025,38.5687,,,,,,,,,,,
5/5/2025,38.5637,,,,,,,,,,,
5/6/2025,38.6239,,,,,,,,,,,
5/7/2025,38.6504,,,,,,,,,,,
5/8/2025,38.6112,,,,,,,,,,,
5/9/2025,38.7612,,,,,,,,,,,
5/12/2025,38.7747,,,,,,,,,,,
5/13/2025,38.7892,,,,,,,,,,,
5/14/2025,38.7704,,,,,,,,,,,
5/15/2025,38.7145,,,,,,,,,,,
5/16/2025,38.852,,,,,,,,,,,
5/19/2025,38.8038,,,,,,,,,,,
5/20/2025,38.8394,,,,,,,,,,,
5/21/2025,38.8704,,,,,,,,,,,
5/22/2025,38.9174,,,,,,,,,,,
5/23/2025,38.9344,,,,,,,,,,,
5/26/2025,38.9598,,,,,,,,,,,
5/27/2025,38.9837,,,,,,,,,,,
5/28/2025,39.097,,,,,,,,,,,
5/29/2025,39.1054,,,,,,,,,,,
5/30/2025,39.2289,,,,,,,,,,,
6/2/2025,39.1961,,,,,,,,,,,
6/3/2025,39.1492,,,,,,,,,,,
6/4/2025,39.1642,,,,,,,,,,,
6/5/2025,39.2864,,,,,,,,,,,
6/6/2025,39.2423,,,,,,,,,,,
6/9/2025,39.2561,,,,,,,,,,,
6/10/2025,39.2056,,,,,,,,,,,
6/11/2025,39.1681,,,,,,,,,,,
6/12/2025,39.3445,,,,,,,,,,,
6/13/2025,39.2169,,,,,,,,,,,
6/16/2025,39.3602,,,,,,,,,,,
6/17/2025,39.4751,,,,,,,,,,,
6/18/2025,39.516,,,,,,,,,,,
6/19/2025,39.6085,,,,,,,,,,,
6/20/2025,39.6706,,,,,,,,,,,
6/23/2025,39.6149,,,,,,,,,,,
6/24/2025,39.5944,,,,,,,,,,,
6/25/2025,39.7576,,,,,,,,,,,
6/26/2025,39.7712,,,,,,,,,,,
6/27/2025,39.8993,,,,,,,,,,,
6/30/2025,39.8102,,,,,,,,,,,
7/1/2025,39.8237,,,,,,,,,,,
7/2/2025,39.7761,,,,,,,,,,,
7/3/2025,39.8232,,,,,,,,,,,
7/4/2025,39.862,,,,,,,,,,,
7/7/2025,39.9734,,,,,,,,,,,
7/8/2025,40.0353,,,,,,,,,,,
7/9/2025,40.0431,,,,,,,,,,,
7/10/2025,40.0815,,,,,,,,,,,
7/11/2025,40.1704,,,,,,,,,,,
7/14/2025,40.1734,,,,,,,,,,,
7/15/2025,40.2048,,,,,,,,,,,
7/16/2025,40.2497,,,,,,,,,,,
7/17/2025,40.2957,,,,,,,,,,,
7/18/2025,40.3912,,,,,,,,,,,
7/21/2025,40.3844,,,,,,,,,,,
7/22/2025,40.4147,,,,,,,,,,,
7/23/2025,40.4534,,,,,,,,,,,
7/24/2025,40.7511,,,,,,,,,,,
7/25/2025,40.5557,,,,,,,,,,,
7/28/2025,40.5562,,,,,,,,,,,
7/29/2025,40.5763,,,,,,,,,,,
7/30/2025,40.5856,,,,,,,,,,,
7/31/2025,40.638,,,,,,,,,,,
8/1/2025,40.647,,,,,,,,,,,
8/4/2025,40.6608,,,,,,,,,,,
8/5/2025,40.6734,,,,,,,,,,,
8/6/2025,40.6454,,,,,,,,,,,
8/7/2025,40.6128,,,,,,,,,,,
8/8/2025,40.6825,,,,,,,,,,,
8/11/2025,40.7088,,,,,,,,,,,
8/12/2025,40.7258,,,,,,,,,,,
8/13/2025,40.7739,,,,,,,,,,,
8/14/2025,40.8279,,,,,,,,,,,
8/15/2025,40.8638,,,,,,,,,,,
8/18/2025,40.8789,,,,,,,,,,,
8/19/2025,40.8937,,,,,,,,,,,
8/20/2025,40.9321,,,,,,,,,,,
8/21/2025,40.9374,,,,,,,,,,,
8/22/2025,40.988,,,,,,,,,,,
8/25/2025,40.9925,,,,,,,,,,,
8/26/2025,41.0433,,,,,,,,,,,
8/27/2025,41.0374,,,,,,,,,,,
8/28/2025,41.0458,,,,,,,,,,,
8/29/2025,41.1402,,,,,,,,,,,
9/1/2025,41.1162,,,,,,,,,,,
9/2/2025,41.1404,,,,,,,,,,,
9/3/2025,41.1597,,,,,,,,,,,
9/4/2025,41.1573,,,,,,,,,,,
9/5/2025,41.2411,,,,,,,,,,,
9/8/2025,41.2487,,,,,,,,,,,
9/9/2025,41.2581,,,,,,,,,,,
9/10/2025,41.2704,,,,,,,,,,,
9/11/2025,41.3269,,,,,,,,,,,
9/12/2025,41.3597,,,,,,,,,,,
9/15/2025,41.2925,,,,,,,,,,,
9/16/2025,41.2349,,,,,,,,,,,
9/17/2025,41.2799,,,,,,,,,,,
9/18/2025,41.2899,,,,,,,,,,,
9/19/2025,41.3754,,,,,,,,,,,
9/22/2025,41.3658,,,,,,,,,,,
9/23/2025,41.3941,,,,,,,,,,,
9/24/2025,41.4428,,,,,,,,,,,
9/25/2025,41.4835,,,,,,,,,,,
9/26/2025,41.5663,,,,,,,,,,,
9/29/2025,41.5876,,,,,,,,,,,
9/30/2025,41.5853,,,,,,,,,,,
10/1/2025,41.5626,,,,,,,,,,,
10/2/2025,41.6007,,,,,,,,,,,
10/3/2025,41.6842,,,,,,,,,,,
10/6/2025,41.6917,,,,,,,,,,,
10/7/2025,41.6921,,,,,,,,,,,
10/8/2025,41.6959,,,,,,,,,,,
10/9/2025,41.7439,,,,,,,,,,,
10/10/2025,41.8312,,,,,,,,,,,
10/13/2025,41.8054,,,,,,,,,,,
10/14/2025,41.8173,,,,,,,,,,,
10/15/2025,41.8402,,,,,,,,,,,
10/16/2025,41.8426,,,,,,,,,,,
10/17/2025,41.9043,,,,,,,,,,,
10/20/2025,41.9564,,,,,,,,,,,
10/21/2025,41.97,,,,,,,,,,,
10/22/2025,41.9703,,,,,,,,,,,
10/23/2025,42.0024,,,,,,,,,,,
10/24/2025,41.9391,,,,,,,,,,,
10/27/2025,41.877,,,,,,,,,,,
10/28/2025,41.9357,,,,,,,,,,,
10/29/2025,41.9493,,,,,,,,,,,
10/30/2025,41.9615,,,,,,,,,,,
10/31/2025,42.0611,,,,,,,,,,,
11/3/2025,42.049,,,,,,,,,,,
11/4/2025,42.0909,,,,,,,,,,,
11/5/2025,42.0903,,,,,,,,,,,
11/6/2025,42.105,,,,,,,,,,,
11/7/2025,42.2081,,,,,,,,,,,
11/10/2025,42.2331,,,,,,,,,,,
11/11/2025,42.2206,,,,,,,,,,,
11/12/2025,42.2306,,,,,,,,,,,
11/13/2025,42.2506,,,,,,,,,,,
11/14/2025,42.2451,,,,,,,,,,,
11/17/2025,42.3089,,,,,,,,,,,
11/18/2025,42.3322,,,,,,,,,,,
11/19/2025,42.3518,,,,,,,,,,,
11/20/2025,42.3676,,,,,,,,,,,
11/21/2025,42.4369,,,,,,,,,,,
11/24/2025,42.4184,,,,,,,,,,,
11/25/2025,42.4144,,,,,,,,,,,
11/26/2025,42.4397,,,,,,,,,,,
11/27/2025,42.435,,,,,,,,,,,
11/28/2025,42.5007,,,,,,,,,,,
12/1/2025,42.4321,,,,,,,,,,,
12/2/2025,42.4447,,,,,,,,,,,
12/3/2025,42.4437,,,,,,,,,,,
12/4/2025,42.4994,,,,,,,,,,,
12/5/2025,42.5291,,,,,,,,,,,
12/8/2025,42.5687,,,,,,,,,,,
12/9/2025,42.5875,,,,,,,,,,,
12/10/2025,42.5938,,,,,,,,,,,
12/11/2025,42.5971,,,,,,,,,,,
12/12/2025,42.6945,,,,,,,,,,,
12/15/2025,42.6941,,,,,,,,,,,
12/16/2025,42.6948,,,,,,,,,,,
12/17/2025,42.7184,,,,,,,,,,,
12/18/2025,42.728,,,,,,,,,,,
12/19/2025,42.8012,,,,,,,,,,,
12/22/2025,42.8122,,,,,,,,,,,
12/23/2025,42.8227,,,,,,,,,,,
12/24/2025,42.8411,,,,,,,,,,,
12/25/2025,42.8461,,,,,,,,,,,
12/26/2025,42.9027,,,,,,,,,,,
12/29/2025,42.9289,,,,,,,,,,,
12/30/2025,42.934,,,,,,,,,,,
12/31/2025,42.9256,,,,,,,,,,,
1/1/2026,42.9562,,,,,,,,,,,
1/2/2026,43.0237,,,,,,,,,,,
1/5/2026,43.0151,,,,,,,,,,,
1/6/2026,43.0317,,,,,,,,,,,
1/7/2026,43.0342,,,,,,,,,,,
1/8/2026,43.0385,,,,,,,,,,,
1/9/2026,43.1297,,,,,,,,,,,
1/12/2026,43.1112,,,,,,,,,,,
1/13/2026,43.1528,,,,,,,,,,,
1/14/2026,43.1739,,,,,,,,,,,
1/15/2026,43.1825,,,,,,,,,,,
1/16/2026,43.2756,,,,,,,,,,,
1/19/2026,43.2572,,,,,,,,,,,
1/20/2026,43.2731,,,,,,,,,,,
1/21/2026,43.2949,,,,,,,,,,,
1/22/2026,43.2557,,,,,,,,,,,
1/23/2026,43.363,,,,,,,,,,,
1/26/2026,43.3512,,,,,,,,,,,
1/27/2026,43.4006,,,,,,,,,,,
1/28/2026,43.3978,,,,,,,,,,,
1/29/2026,43.4066,,,,,,,,,,,
1/30/2026,43.4888,,,,,,,,,,,
2/2/2026,43.4709,,,,,,,,,,,
2/3/2026,43.4814,,,,,,,,,,,
2/4/2026,43.5189,,,,,,,,,,,
2/5/2026,43.5344,,,,,,,,,,,
2/6/2026,43.6024,,,,,,,,,,,
2/9/2026,43.5901,,,,,,,,,,,
2/10/2026,43.6254,,,,,,,,,,,
2/11/2026,43.6403,,,,,,,,,,,
2/12/2026,43.645,,,,,,,,,,,
2/13/2026,43.7288,,,,,,,,,,,
2/16/2026,43.704,,,,,,,,,,,
2/17/2026,43.7239,,,,,,,,,,,
2/18/2026,43.7597,,,,,,,,,,,
2/19/2026,43.7574,,,,,,,,,,,
2/20/2026,43.829,,,,,,,,,,,
2/23/2026,43.835,,,,,,,,,,,
2/24/2026,43.8432,,,,,,,,,,,
2/25/2026,43.865,,,,,,,,,,,
2/26/2026,43.8838,,,,,,,,,,,
2/27/2026,43.9347,,,,,,,,,,,
3/2/2026,43.9517,,,,,,,,,,,
3/3/2026,43.9584,,,,,,,,,,,
3/4/2026,43.9555,,,,,,,,,,,
3/5/2026,43.9944,,,,,,,,,,,
3/6/2026,44.068,,,,,,,,,,,
3/9/2026,44.0366,,,,,,,,,,,
3/10/2026,44.0652,,,,,,,,,,,
3/11/2026,44.0828,,,,,,,,,,,
3/12/2026,44.1219,,,,,,,,,,,
3/13/2026,44.2207,,,,,,,,,,,
3/16/2026,44.1694,,,,,,,,,,,
3/17/2026,44.1903,,,,,,,,,,,
3/18/2026,44.2112,,,,,,,,,,,
3/19/2026,44.2949,,,,,,,,,,,
3/20/2026,44.2976,,,,,,,,,,,
3/23/2026,44.3048,,,,,,,,,,,
3/24/2026,44.3373,,,,,,,,,,,
3/25/2026,44.3411,,,,,,,,,,,
3/26/2026,44.333,,,,,,,,,,,
